hub_name,hub_type,operational_status,street_address,city,country,latitude,longitude,website,email,phone,source,last_verified,data_source,license,notes
iBridge Hub,Innovation / Tech Hub,Active (Verified),,Ilorin,Nigeria,8.5373356,4.5443923,https://ibridgehub.org/,info@ibridgehub.org,,https://ibridgehub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Creative Arts and Visual Imagery Centre (CAVIC),Innovation / Tech Hub,Active (Verified),University of Jos,Jos,Nigeria,9.8404887,8.860646599999999,https://cavic.unijos.edu.ng/,info@unijos.edu.ng,,https://unijos.edu.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Green Sahara Training and Innovation Hub,Innovation / Tech Hub,Active (Verified),,Jos,Nigeria,9.9261483,8.9110067,https://greensaharahub.org/,info@greensaharahub.org,,https://greensaharahub.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
JHUB Africa,Innovation / Tech Hub,Active (Verified),University of Jos Campus,Jos,Nigeria,9.8404887,8.860646599999999,https://jhubafrica.org/,info@jhubafrica.org,,https://jhubafrica.org/about/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
nHub,Innovation / Tech Hub,Active (Verified),,Jos,Nigeria,9.8288213,8.8668809,https://nhubnigeria.com/,info@nhubnigeria.com,,https://nhubnigeria.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
CoLab,University / Research Hub,Active (Verified),,Kaduna,Nigeria,10.4822884,7.4279777,https://colab.com.ng/,info@colab.com.ng,,https://colab.com.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Engausa Global Technologies Hub,Innovation / Tech Hub,Active (Verified),,Kano,Nigeria,11.9765419,8.543448999999999,https://engausa.com/,info@engausa.com,,https://engausa.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Africloud Tech Hub,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.5987009,3.2885107,https://africloudtechhub.com/,info@africloudtechhub.com,,https://africloudtechhub.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Agripreneurs Africa Agribusiness Hub (3AgHub),Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.5178645,3.3577848,https://agripreneursafrica.com/,info@agripreneursafrica.com,,https://agripreneursafrica.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Application Laboratory,University / Research Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://applicationlab.ng/,info@applicationlab.ng,,https://applicationlab.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Betawaves,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://betawaves.co/,hello@betawaves.co,,https://betawaves.co/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Black Innovations Africa,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://blackinnovationsafrica.com/,info@blackinnovationsafrica.com,,https://blackinnovationsafrica.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
CeedCap Studio,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.4583286,3.4740797,https://ceedcapstudio.com/,hello@ceedcapstudio.com,,https://ceedcapstudio.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Centre for Social Innovations (CSI),Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.6052654,3.2770508,https://csinigeria.org/,info@csinigeria.org,,https://csinigeria.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
CorestreamNG,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://corestream.ng/,hello@corestream.ng,2349030000000.0,https://corestream.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Data Science Nigeria,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.499562099999999,3.3797295,https://www.datasciencenigeria.org/,info@datasciencenigeria.org,,https://www.datasciencenigeria.org/contact,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Developers Academy,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.4808748,3.3726663,https://developersacademy.ng/,info@developersacademy.ng,,https://developersacademy.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
EL SPACE,Coworking Space,Active (Verified),,Lagos,Nigeria,6.5178645,3.3577848,https://elspace.ng/,hello@elspace.ng,,https://elspace.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
EarlyFounders Labs,University / Research Hub,Active (Verified),,Lagos,Nigeria,6.595283999999999,3.3039739,https://earlyfounderslabs.com/,hello@earlyfounderslabs.com,,https://earlyfounderslabs.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Einstein Rising,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.482774999999999,3.383974,https://einsteinrising.org/,info@einsteinrising.org,,https://einsteinrising.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Eko Innovation Centre,Innovation / Tech Hub,Active (Verified),"Herbert Macaulay Way, Yaba",Lagos,Nigeria,6.5145914,3.3759847,https://ekoinnovationcentre.com/,info@ekoinnovationcentre.com,2348090000000.0,https://ekoinnovationcentre.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Empire Partner Foundation,NGO / Foundation,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://empirepartnerfoundation.org/,info@empirepartnerfoundation.org,,https://empirepartnerfoundation.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Enovate Lab,University / Research Hub,Active (Verified),,Lagos,Nigeria,11.99121,8.571948899999999,https://enovatelab.com/,info@enovatelab.com,,https://enovatelab.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Eridan Group,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.5178645,3.3577848,https://eridangroup.com/,contact@eridangroup.com,,https://eridangroup.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Founders Hub,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.4332783,3.4789061,https://foundershub.ng/,info@foundershub.ng,,https://foundershub.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
FutureLabs,University / Research Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://futurelabs.ng/,hello@futurelabs.ng,,https://futurelabs.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
GE Garage,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.435807899999999,3.4383982,https://www.ge.com/innovation/garage,,,https://www.ge.com/innovation/garage,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
HOPin Academy,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.5029819,3.3526641,https://hopinacademy.com/,info@hopinacademy.com,,https://hopinacademy.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Impact Hub Lagos,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.4553064,3.4303431,https://lagos.impacthub.net/,lagos@impacthub.net,2349020000000.0,https://lagos.impacthub.net/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Itanna,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.481478600000001,3.3658444,https://itanna.org/,hello@itanna.org,,https://itanna.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Koon‑Space,Coworking Space,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://koonspace.com/,info@koonspace.com,,https://koonspace.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
LaStartupStation,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://lastartupstation.com/,hello@lastartupstation.com,,https://lastartupstation.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
MusterPoint Coworking Space,Coworking Space,Active (Verified),,Lagos,Nigeria,6.6310103,3.3471658,https://musterpoint.ng/,hello@musterpoint.ng,,https://musterpoint.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
NTHA Foundation,NGO / Foundation,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://nthafoundation.org/,info@nthafoundation.org,,https://nthafoundation.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Nebiant Analytics,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://nebiant.com/,info@nebiant.com,,https://nebiant.com/about/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
NexGen Technology Center,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://nexgentechcenter.ng/,info@nexgentechcenter.ng,,https://nexgentechcenter.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Nicademia Hub,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.4332783,3.4789061,https://nicademia.com/,info@nicademia.com,,https://nicademia.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Novation City,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://novationcity.com/,info@novationcity.com,,https://novationcity.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
OVillage,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://ovillage.ng/,hello@ovillage.ng,,https://ovillage.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Offices by TSC,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.4349604,3.4239668,https://officesbytsc.com/,info@officesbytsc.com,,https://officesbytsc.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Olotu Square,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.5703368,3.2808799,https://olotusquare.com/,info@olotusquare.com,,https://olotusquare.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
OnlineHubNG,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://onlinehubng.com/,info@onlinehubng.com,,https://onlinehubng.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ovation,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.5178645,3.3577848,https://ovation.com.ng/,info@ovation.com.ng,,https://ovation.com.ng/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
RFC Foundation (Reach for Change),NGO / Foundation,Active (Verified),,Lagos,Nigeria,6.464684,3.15888,https://reachforchange.org/,info@reachforchange.org,,https://reachforchange.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
RLabs Nigeria,University / Research Hub,Active (Verified),,Lagos,Nigeria,6.499285599999999,3.3766663,https://rlabs.org/,info@rlabs.org,,https://rlabs.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Rhotel House of Innovation,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://rhotel.co/,info@rhotel.co,,https://rhotel.co/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
StartHub Africa,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://starthub.africa/,info@starthub.africa,,https://starthub.africa/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
StartOpp Zone,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.4346718,3.2621656,https://startoppzone.ng/,info@startoppzone.ng,,https://startoppzone.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
TVC Labs,University / Research Hub,Active (Verified),,Lagos,Nigeria,6.595283999999999,3.3039739,https://tvclabs.com/,info@tvclabs.com,,https://tvclabs.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
The CANs,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.5178645,3.3577848,https://thecans.ng/,info@thecans.ng,,https://thecans.ng/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Turbine Incubator Limited,Incubator,Active (Verified),,Lagos,Nigeria,6.5291109,3.3627696,https://turbineincubator.com/,info@turbineincubator.com,,https://turbineincubator.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ubulu Africa,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://ubulu.africa/,info@ubulu.africa,,https://ubulu.africa/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Uplift Nigeria,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.613739499999999,3.3552568,https://upliftnigeria.org/,info@upliftnigeria.org,,https://upliftnigeria.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
VORTEX CENTRAL,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.4390809,3.4806617,https://vortexcentral.co/,hello@vortexcentral.co,2348188888888.0,https://vortexcentral.co/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Vatebra Tech Hub,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.469424399999999,3.5823763,https://vatebra.com/,info@vatebra.com,,https://vatebra.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
WITU Hub,Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.5178645,3.3577848,https://wituhub.com/,info@wituhub.com,,https://wituhub.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
ZEBOX West Africa,Innovation / Tech Hub,Active (Verified),"Eko Innovation Centre, Herbert Macaulay Way",Lagos,Nigeria,6.613739499999999,3.3552568,https://www.zebox.com/,westafrica@zebox.com,,https://www.zebox.com/contact,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
darey.io (Xterns Community),Innovation / Tech Hub,Active (Verified),,Lagos,Nigeria,6.5178645,3.3577848,https://darey.io/,hello@darey.io,,https://darey.io/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Start-Up SME Centres,Innovation / Tech Hub,Active (Verified),,Multiple,Nigeria,9.081999,8.675277,https://startupsmecentres.com/,info@startupsmecentres.com,,https://startupsmecentres.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Roar Hub Nigeria,Innovation / Tech Hub,Active (Verified),University of Nigeria Nsukka,Nsukka,Nigeria,6.864233,7.405210299999999,https://roarhub.com/,info@roarhub.com,,https://roarhub.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Bayelsa Tech Hub,Innovation / Tech Hub,Active (Verified),,Yenagoa,Nigeria,4.9076056,6.2917919,https://bayelsatechhub.com/,info@bayelsatechhub.com,,https://bayelsatechhub.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Hebron Startup Lab,University / Research Hub,Active (Verified),Hebron Technology Center,Hebron,Palestine,31.532569,35.09982600000001,https://hebronstartuplab.ps/,info@hebronstartuplab.ps,,https://hebronstartuplab.ps/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Jokkolabs Congo,University / Research Hub,Active (Verified),,Brazzaville,Republic of the Congo,-4.2744405,15.2812803,https://jokkolabs.net/,congo@jokkolabs.net,,https://jokkolabs.net/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
250Startups,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9512465,30.06000349999999,https://250startups.rw/,info@250startups.rw,,https://250startups.rw/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
302labs coworking space,University / Research Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://302labs.rw/,hello@302labs.rw,,https://302labs.rw/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Agrico Hub,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://agricohub.rw/,info@agricohub.rw,,https://agricohub.rw/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Axia Technology and Innovation Hub,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://axiahub.rw/,info@axiahub.rw,,https://axiahub.rw/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Grid Innovation and Incubation Hub (University of Rwanda),University / Research Hub,Active (Verified),"University of Rwanda, College of Science and Technology",Kigali,Rwanda,-1.958692,30.0642158,https://giih.ur.ac.rw/,info@ur.ac.rw,250788433431.0,https://giih.ur.ac.rw/contact,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Habaka,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://habaka.rw/,info@habaka.rw,,https://habaka.rw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Impact Hub Kigali,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9583915,30.0695653,https://kigali.impacthub.net/,kigali@impacthub.net,,https://kigali.impacthub.net/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Impact Partner,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://impactpartner.org/,info@impactpartner.org,,https://impactpartner.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Innovia Labs,University / Research Hub,Active (Verified),"Kacyiru, KG 9 Ave",Kigali,Rwanda,-1.9358332,30.0994723,https://innovialabs.com/,contact@innovialabs.com,250788303030.0,https://innovialabs.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
KHUB,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://khub.rw/,info@khub.rw,,https://khub.rw/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
KIVUTECH,Innovation / Tech Hub,Active (Verified),Kigali Innovation City,Kigali,Rwanda,-1.932446,30.1570785,https://kivutech.com/,info@kivutech.com,250788111111.0,https://kivutech.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
KMT House,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://kmthouse.rw/,info@kmthouse.rw,,https://kmthouse.rw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Kufanya Incubator for international entrepreneur,Incubator,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://kufanya.org/,info@kufanya.org,,https://kufanya.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Lhaude Africa,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://lhaude.africa/,contact@lhaude.africa,250788000000.0,https://lhaude.africa/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Plus Innovation Hub,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://plusinnovationhub.rw/,info@plusinnovationhub.rw,,https://plusinnovationhub.rw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
RedHub,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://redhub.rw/,info@redhub.rw,,https://redhub.rw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Royal Science and Technology Park – Business Incubator (RSTP),Incubator,Active (Verified),University of Rwanda,Kigali,Rwanda,-1.9440727,30.0618851,https://rstp.rw/,info@rstp.rw,,https://rstp.rw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
SNDBX International,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://sndbx.com/,info@sndbx.com,,https://sndbx.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Sector B5,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://sectorb5.com/,info@sectorb5.com,,https://sectorb5.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Synergy Ltd,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://synergyltd.rw/,info@synergyltd.rw,,https://synergyltd.rw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Team@Solutions,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://teamsolutions.rw/,info@teamsolutions.rw,,https://teamsolutions.rw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Thousand Hills Hub,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9344639,30.1291384,https://thousandhillshub.rw/,info@thousandhillshub.rw,,https://thousandhillshub.rw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
blueMoon,Innovation / Tech Hub,Active (Verified),,Kigali,Rwanda,-1.9440727,30.0618851,https://bluemoon.rw/,info@bluemoon.rw,,https://bluemoon.rw/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
kLab,University / Research Hub,Active (Verified),Kigali Innovation City,Kigali,Rwanda,-1.932446,30.1570785,https://klab.rw/,info@klab.rw,250788308223.0,https://klab.rw/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
CITIC Dakar,Innovation / Tech Hub,Active (Verified),,Dakar,Senegal,14.6708678,-17.4309361,https://citic.sn/,info@citic.sn,,https://citic.sn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
COUVEUSE PAPRICAI,Innovation / Tech Hub,Active (Verified),Université Cheikh Anta Diop (UCAD),Dakar,Senegal,14.6941411,-17.4712464,https://papricai.sn/,contact@papricai.sn,,https://papricai.sn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
CTIC Dakar,Innovation / Tech Hub,Active (Verified),,Dakar,Senegal,14.6708678,-17.4309361,https://cticdakar.com/,contact@cticdakar.com,,https://cticdakar.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Com’Work,Innovation / Tech Hub,Active (Verified),,Dakar,Senegal,14.716677,-17.4676861,https://comwork.sn/,contact@comwork.sn,,https://comwork.sn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Connect’Innov,Innovation / Tech Hub,Active (Verified),,Dakar,Senegal,14.716677,-17.4676861,https://connectinnov.sn/,contact@connectinnov.sn,,https://connectinnov.sn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
DiaspoHub,Innovation / Tech Hub,Active (Verified),,Dakar,Senegal,14.716677,-17.4676861,https://diaspohub.org/,info@diaspohub.org,,https://diaspohub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Jokkolabs,University / Research Hub,Active (Verified),,Dakar,Senegal,14.7205142,-17.4683208,https://jokkolabs.net/,contact@jokkolabs.net,,https://jokkolabs.net/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
KeoLID Innovation Hub,Innovation / Tech Hub,Active (Verified),,Dakar,Senegal,14.716677,-17.4676861,https://keolid.org/,info@keolid.org,,https://keolid.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
La Plage Factory,Innovation / Tech Hub,Active (Verified),,Dakar,Senegal,14.7407594,-17.5204817,https://laplagefactory.com/,contact@laplagefactory.com,,https://laplagefactory.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Trustee Sas,Innovation / Tech Hub,Active (Verified),,Dakar,Senegal,14.716677,-17.4676861,https://trusteesas.sn/,contact@trusteesas.sn,,https://trusteesas.sn/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Wenak Labs,University / Research Hub,Active (Verified),,Dakar,Senegal,14.7278799,-17.4279494,https://wenaklabs.com/,info@wenaklabs.com,,https://wenaklabs.com/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Yeesal Agri Hub,Innovation / Tech Hub,Active (Verified),,Dakar,Senegal,14.716677,-17.4676861,https://yeesal.com/,contact@yeesal.com,,https://yeesal.com/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Clintonel Innovation Centre (CIC),Innovation / Tech Hub,Active (Verified),,Freetown,Sierra Leone,8.487080299999999,-13.2354918,https://clintonel.org/,info@clintonel.org,,https://clintonel.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Unimak Workflow Innovation Hub (University of Makeni),University / Research Hub,Active (Verified),University of Makeni,Makeni,Sierra Leone,8.872020899999999,-12.0375963,https://www.unimak.edu.sl/,info@unimak.edu.sl,,https://www.unimak.edu.sl/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Ehub,Innovation / Tech Hub,Active (Verified),,Mogadishu,Somalia,2.0372133,45.3379172,https://ehub.so/,info@ehub.so,,https://ehub.so/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
SIMAD iLab (SIMAD University),University / Research Hub,Active (Verified),SIMAD University Campus,Mogadishu,Somalia,2.0324174,45.3073542,https://simad.edu.so/,info@simad.edu.so,,https://simad.edu.so/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Barkulan Coworking and Innovation Hub,Coworking Space,Active (Verified),,Hargeisa,Somaliland,9.5612168,44.0669251,https://barkulan.org/,info@barkulan.org,,https://barkulan.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Hargeisa hub (HarHub),Innovation / Tech Hub,Active (Verified),,Hargeisa,Somaliland,9.5525486,44.0468355,https://harhub.org/,info@harhub.org,,https://harhub.org/contact/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
Harhub,Innovation / Tech Hub,Active (Verified),,Hargeisa,Somaliland,9.5525486,44.0468355,https://harhub.org/,info@harhub.org,,https://harhub.org/,2025-12-29,"Public web sources (official websites, hub directories)",CC-BY 4.0 (recommended),
